"newColName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM61",58.59215253652,-0.21157321088009,0.149100825283168,-1.41899423077153,0.155900698041727,0.380225535175256
"TMEM62",330.912166010516,-0.144642768110176,0.0793061079869051,-1.82385407356088,0.0681741364390154,0.233478926789718
"TMEM63A",1004.52773015832,-0.140864473644995,0.079421131756731,-1.77363971690137,0.0761227637071978,0.24874131002129
"TMEM63B",1187.89712862512,-0.183438184064337,0.0658067857027208,-2.78752688048024,0.00531120477890161,0.0446215484012056
"TMEM63C",139.496421137013,0.0760318262626214,0.141989860066924,0.535473633305824,0.592322385197453,0.779141730192941
"TMEM64",555.830084642514,-0.146095006710237,0.0861516195190657,-1.6957894410552,0.0899257628500259,0.275136192244536
"TMEM65",773.830051816653,-0.548254789526308,0.0762224946105891,-7.19282138858445,6.34659454505348e-13,1.27079978107121e-10
"TMEM66",4281.05391850476,-0.0828362731056297,0.0678170582028635,-1.22146662360138,0.221909395259344,0.462061498599931
"TMEM67",406.933399705357,-0.149042428472658,0.0829398975967139,-1.79699315759178,0.0723367060303392,0.241352889597741
"TMEM68",561.698535377452,-0.107535081480215,0.0703726474435489,-1.52808065898724,0.126492512881317,0.337456931848145
"TMEM69",933.125774880023,0.0104494878020944,0.0550337600008191,0.189874139109137,0.849407757806566,0.928641790917928
"TMEM70",582.621991340722,-0.0979201618596124,0.0701110874390804,-1.39664303373836,0.162520942615922,0.389133111529912
"TMEM71",29.3002352447746,-0.537138713973673,0.161455192477512,-3.3268593331149,0.000878306982233877,0.0128019445126173
"TMEM72",2.19798275483232,2.47182048360448,0.52445112990414,4.71315694191808,2.43908194458459e-06,0.000134501793481474
"TMEM74",8.54422192202349,0.256981733263114,0.186624771584035,1.37699690711958,0.168513204075487,0.396549195202624
"TMEM79",277.988337800251,-0.251347760759043,0.0835185626080962,-3.0094837950992,0.0026169203842926,0.0275464499096595
"TMEM80",384.572277984954,0.0888538656736754,0.0810682077670474,1.09603836227637,0.273061986644223,0.518967523867912
"TMEM81",69.0296891927131,0.105650254551714,0.0763923929693616,1.38299443760175,0.166666571459088,0.39390476513621
"TMEM82",1.79266500490458,-0.472590372059693,0.418955316787274,-1.12802094429476,0.259311073974497,0.504866558350735
"TMEM84",15.6763371745586,0.337257008985534,0.227737074699404,1.48090515973602,0.138631847900029,0.356897790143774
"TMEM85",1966.03758275361,-0.045753189322824,0.0633704383566091,-0.721995783986119,0.470297069596742,0.692440560849977
"TMEM86A",179.457843191261,0.00925036821311942,0.0851732079569544,0.108606549348176,0.91351456585787,0.960307412688351
"TMEM86B",79.89962897329,-0.147954244656626,0.100328503821772,-1.47469800725284,0.140293752079961,0.359328269788656
"TMEM87A",1503.593587819,-0.145209207143143,0.0617076505465392,-2.35317996807588,0.0186136228572301,0.105582655810558
"TMEM87B",983.69044580527,-0.197533633164067,0.0578699188839539,-3.41340781140854,0.000641558600413854,0.0102952159733376
"TMEM88",43.8920465929793,0.496062267729574,0.1525045380267,3.25277053488549,0.00114285746839265,0.0153534453111627
"TMEM88B",4.99646015780463,-0.312891417692338,0.24833931167041,-1.25993510889488,0.207692772167827,0.445221616801796
"TMEM89",0.00303491844064913,-0.0289410649503676,2.89519384540879,-0.009996244291643,0.992024283842679,NA
"TMEM8A",1702.44493790339,0.107867996530119,0.0717944375121977,1.50245618278982,0.132979335995932,0.348306500891629
"TMEM8B",558.569770188203,0.157278523524565,0.0778631487715017,2.01993530965613,0.0433900981189504,0.177792850887132
"TMEM8C",0,NA,NA,NA,NA,NA
"TMEM90A",19.5723128122165,0.288014655083213,0.226547928460773,1.27131886413644,0.203615233972995,0.440656915026701
"TMEM90B",421.47126157995,0.2263680016161,0.177483352761659,1.27543230446005,0.202156270642017,0.439452129461978
"TMEM91",78.0825516866809,0.254501187453184,0.0944031956806404,2.69589589227619,0.00701996032063629,0.0540626944180284
"TMEM92",165.008119070309,0.29066934571103,0.139497703032249,2.08368553311471,0.0371887810068285,0.161591802050665
"TMEM9",3725.68447883969,0.0334630855850373,0.0622412091727378,0.537635531664678,0.590828694845369,0.77852349814993
"TMEM93",444.892601463113,0.112054434864832,0.0768593357222751,1.45791573413712,0.144863771166089,0.365526466001692
"TMEM95",0.026375056821325,0.0678583837767,2.89519384540879,0.0234382868298473,0.981300664912676,NA
"TMEM97",987.763316529873,0.0372656238209236,0.0900136299542638,0.413999789141471,0.678874261256493,0.834544823439296
"TMEM98",1720.9503451565,0.453251554610591,0.0972951851927254,4.65851988166502,3.1849105108844e-06,0.000167333155442122
"TMEM99",397.855041233915,0.216518337461044,0.0962074620891206,2.25053579794543,0.024414953724548,0.124636984269319
"TMEM9B",1138.68997456144,-0.0688217064880122,0.0620531344828851,-1.10907703634204,0.267396950334893,0.513149123181992
"TMF1",992.3579830696,-0.157046582898221,0.056334211462431,-2.78776570792962,0.00530729115390071,0.0446094654311775
"TMIE",23.5905352064953,-0.0127436475501313,0.130127552970973,-0.0979319695112839,0.921986313995386,0.964111409153772
"TMIGD1",0.0095993092528945,-0.066171439157126,2.89519384540879,-0.0228556161315626,0.981765444333542,NA
"TMIGD2",5.28256666074368,0.0578478740684157,0.250180412571341,0.23122463295131,0.817140294142873,0.9129377086639
"TMLHE",269.826621315067,-0.147376847023264,0.077554649214074,-1.90029673935421,0.0573941890192349,0.211156727452994
"TMOD1",2239.72894273548,-0.239865837574641,0.137332036904937,-1.7466123927127,0.080704596071396,0.257914085086474
"TMOD2",143.503106749448,-0.0137812486937702,0.114738446292365,-0.120110121228714,0.904395914856199,0.956013537167032
"TMOD3",1295.6932129206,-0.151436604748951,0.0649239540662935,-2.33252282500108,0.0196732035906669,0.109626098301611
"TMOD4",0.821447427761723,-0.359079729914038,0.313978998858238,-1.14364250863849,0.25277192499746,0.497510142024817
"TMPO",2387.24227598697,0.157126639485286,0.0740637683011418,2.12150479363151,0.0338793449694447,0.152596769731158
"TMPPE",37.1409160891244,-0.0341780021969411,0.0875628082350521,-0.39032556042737,0.696295824808982,0.844752057283067
"TMPRSS11A",0,NA,NA,NA,NA,NA
"TMPRSS11B",0.257784168470357,-0.213224338237732,0.807188348969599,-0.264156858197866,0.79165905279432,NA
"TMPRSS11BNL",0.0559736245281423,-0.175377943373791,2.42391135381667,-0.0723532826799305,0.942320762322103,NA
"TMPRSS11D",0.116356087053836,-0.359046267571801,1.59481013929393,-0.22513417661789,0.821874894268871,NA
"TMPRSS11F",0.0321812836896509,0.0684822675100778,2.39367874833402,0.0286096317468419,0.97717593020688,NA
"TMPRSS12",0.770787809488008,0.240860214635417,0.29017365444657,0.830055420071803,0.406507450479813,0.641660324055808
"TMPRSS13",222.995205924176,-0.7678653432565,0.197472568480532,-3.88846587232293,0.000100879851657167,0.00261576375066734
"TMPRSS15",2.52357744894417,0.988139585599721,0.281417452616671,3.51129461379108,0.000445929896220292,0.0079723240672479
"TMPRSS2",87.580358560976,0.497382728496561,0.224002412113732,2.22043469890863,0.0263892738235235,0.130803939259595
"TMPRSS3",2109.22284015033,-0.00782321664035846,0.125755766195607,-0.0622096057861063,0.950395912997137,0.977517535992319
"TMPRSS4",2397.82086541886,-0.487041884936232,0.187484421830254,-2.59777255188271,0.00938306227425187,0.0663111240367428
"TMPRSS5",14.5304331763528,0.110493308625238,0.140753022062651,0.785015532924444,0.43244446151655,0.662733365166234
"TMPRSS6",85.8338053874952,0.919266567847372,0.261123340895372,3.5204304781613,0.000430846922752529,0.00778765536100635
"TMPRSS7",0.477421119660019,0.54723062658413,0.543373405537504,1.0070986562966,0.313887366873969,0.559114780906968
"TMPRSS9",3.05991701380827,0.115611643691293,0.221303344796534,0.522412545538282,0.601383122914946,0.785736763620852
"TMSB10",26463.4437458405,0.1504332868656,0.085931104901857,1.75062670307116,0.0800102324921719,0.25660516101467
"TMSB15A",86.163201008667,1.42915010830688,0.238160689858103,6.00078085580946,1.9637087076208e-09,2.45749962639128e-07
"TMSB15B",70.1065777109672,0.670677060301746,0.172360745355647,3.8911241589138,9.97808554419324e-05,0.00260416250071873
"TMSB4Y",0.00329968962652719,0.00890989479141907,2.89519384540879,0.00307747780189171,0.997544531851561,NA
"TMSL3",45342.3478922013,-0.0371574408105042,0.102243736623356,-0.363420215630267,0.716291002731749,0.856839041502081
"TMTC1",1739.45475955794,-0.298713464335905,0.144436168655289,-2.06813478311526,0.0386273507255801,0.16558122916881
"TMTC2",378.310346176966,-0.0434713918856491,0.090268525281752,-0.48157862056529,0.630105316749854,0.803732156932979
